cat__channel_atm,cat__channel_mobile,cat__channel_unknown,cat__channel_web,cat__home_country_ca,cat__home_country_uk,cat__home_country_unknown,cat__home_country_us,cat__kyc_tier_enhanced,cat__kyc_tier_low,cat__kyc_tier_standard,cat__kyc_tier_unknown,cat__source_currency_CAD,cat__source_currency_GBP,cat__source_currency_USD,cat__dest_currency_CAD,cat__dest_currency_CNY,cat__dest_currency_EUR,cat__dest_currency_GBP,cat__dest_currency_INR,cat__dest_currency_MXN,cat__dest_currency_NGN,cat__dest_currency_PHP,cat__dest_currency_USD,cat__day_of_week_Friday,cat__day_of_week_Monday,cat__day_of_week_Saturday,cat__day_of_week_Sunday,cat__day_of_week_Thursday,cat__day_of_week_Tuesday,cat__day_of_week_Wednesday,cat__day_of_week_unknown,scale__amount_usd,scale__fee,scale__account_age_days,scale__amount_src,remainder__new_device,remainder__location_mismatch,remainder__ip_risk_score,remainder__device_trust_score,remainder__chargeback_history_count,remainder__risk_score_internal,remainder__txn_velocity_1h,remainder__txn_velocity_24h,remainder__corridor_risk,remainder__hour,remainder__is_weekend,label
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1912236243443536,-0.10757833536341554,1.7446921046183326,-0.1840970311841947,False,False,0.214,0.944,0,0.247,0,0,0.0,7.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2178815871901863,-0.10903763309248923,-0.16486881203973666,-0.21110235923212195,False,False,0.149,0.939,0,0.176,0,0,0.1,4.0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.22036189351735122,-0.10914758018166602,1.7505767299393127,-0.2136149850622277,False,False,0.289,0.934,0,0.087,0,0,0.0,3.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1271407528485196,-0.10688866725857932,1.7505767299393127,-0.1191791311553597,False,False,0.408,0.934,0,0.087,0,0,0.0,11.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2029997492271968,-0.10867780625518339,-0.8121775973475568,-0.19602660425148755,False,False,0.313,0.551,0,0.391,0,0,0.0,17.0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01551275433625782,-0.10512951383175076,0.8678829317922855,-0.06202229314616365,False,False,0.159,0.953,0,0.169,0,0,0.05,8.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18067699228271253,-0.10820803232870076,-0.36788838561355297,-0.17341297178053594,False,True,0.259,0.336,0,0.166,0,0,0.1,22.0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14992865251208634,-0.10384013433140481,0.8678829317922855,0.07206121246956475,False,False,0.207,0.953,0,0.169,3,4,0.0,23.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.23896774441854823,-0.109207551321217,0.7001711101443503,-0.23246327853849366,False,False,0.122,0.92,0,0.259,0,0,0.25,9.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23687121041707646,-0.10956737815852284,-0.8121775973475568,-0.23033942575946445,False,False,0.116,0.551,0,0.391,0,1,0.0,14.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16873740881670374,-0.10809808523952398,-0.36788838561355297,-0.16131781019148828,False,False,0.304,0.336,0,0.166,0,0,0.0,11.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.253856689276458,-0.10906761866226472,-0.4708693287307062,-0.24754623302007392,False,False,0.398,0.522,0,0.223,0,0,0.0,1.0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19671725411770172,-0.10791817182087104,-0.8121775973475568,-0.18966224541534582,True,False,0.488,0.401,0,0.391,0,0,0.0,23.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2424288022447067,-0.10974729157717576,-0.4708693287307062,-0.23596943549912827,True,False,0.462,0.372,0,0.223,0,0,0.1,8.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.144822707410085,-0.10748837865408907,1.1974219497671756,-0.13709148950866362,False,False,0.318,0.799,0,0.102,0,0,0.2,18.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21250486228482882,-0.09929232291545592,-0.4708693287307062,0.22489221854831704,False,True,0.748,0.522,0,0.223,0,0,0.25,18.0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.007418001022100691,-0.10399006218028224,-0.4708693287307062,0.002103661778626552,False,False,0.497,0.522,0,0.223,0,0,0.0,17.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014791045603659677,-0.10463974952541778,-0.4708693287307062,0.024602102234444378,False,False,0.86,0.522,0,0.223,0,1,0.0,17.0,1,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.585258585037124,0.039970658311831386,-1.2329283077976398,6.908253742100249,False,False,0.462,0.892,0,0.407,4,4,0.0,7.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2673171482553988,-0.11019707512380807,-0.36788838561355297,-0.26118208781153596,True,False,0.132,0.186,0,0.166,0,0,0.25,5.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2787023939176286,-0.1096873204376248,1.8682692363589164,-0.2727156883268064,False,False,0.936,0.923,0,0.139,0,1,0.1,6.0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.18735036661282098,-0.1079581525805717,-0.36788838561355297,-0.18017330316870006,False,False,0.103,0.336,0,0.166,0,0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21682976674199028,-0.10929750803054347,-1.2329283077976398,-0.2251701840803357,False,False,0.175,0.892,0,0.407,0,0,0.0,13.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2476239424314046,-0.10852787840630596,-0.36788838561355297,-0.24123227069055322,False,False,0.241,0.336,0,0.166,0,0,0.0,2.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1259610082917592,-0.10689866244850449,1.1974219497671756,-0.11798401399834667,False,False,0.468,0.799,0,0.102,0,0,0.0,21.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.19323487560678246,-0.10802811891004784,-1.1446589279829371,-0.18613448995187357,False,True,0.314,0.427,0,0.068,0,0,0.0,22.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15989643153592106,-0.1081980371387756,-0.36788838561355297,-0.15236163101483632,False,False,0.461,0.336,0,0.166,0,0,0.0,0.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1621493172256382,-0.10910759942196536,-0.36788838561355297,-0.15464387281467445,False,False,0.629,0.336,0,0.166,0,0,0.0,16.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1766331690730941,-0.10751836422386456,-0.4708693287307062,-0.16931645574234064,False,False,0.441,0.522,0,0.223,0,0,0.25,6.0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24511520852455868,-0.10891769081338729,-0.36788838561355297,-0.238690846856664,False,False,0.376,0.336,0,0.166,0,0,0.0,7.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22883331226228124,-0.11000716651522999,-0.36788838561355297,-0.22219679018969482,True,False,0.333,0.186,0,0.166,0,1,0.0,21.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2362244829793343,-0.1081980371387756,-0.16486881203973666,-0.22968427117339102,False,False,0.28,0.939,0,0.176,0,0,0.0,3.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25944981557868946,-0.10902763790256408,-0.36788838561355297,-0.2532122402644671,True,False,0.097,0.186,0,0.166,0,0,0.0,18.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.18808237678960607,-0.10815805637907495,-0.36788838561355297,-0.18091485176612382,False,True,0.361,0.336,0,0.166,0,0,0.25,4.0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2559247956982488,-0.10983724828650222,-0.16486881203973666,-0.24964128779531966,False,False,0.751,0.939,0,0.176,0,0,0.0,1.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2505448762436246,-0.1093374887902441,-0.36788838561355297,-0.24419126557930235,True,False,0.25,0.186,0,0.166,0,0,0.25,0.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22660885415224508,-0.10848789764660531,-0.36788838561355297,-0.2199433463936401,False,False,0.468,0.336,0,0.166,0,0,0.0,15.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.22919576390321367,-0.10892768600331246,-0.16486881203973666,-0.2225639647379338,True,False,0.211,0.789,0,0.176,0,0,0.0,12.0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1459882381770049,-0.10747838346416391,-0.4708693287307062,-0.13827220766378495,False,False,0.159,0.522,0,0.223,0,1,0.0,6.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21191890235210217,-0.1087577677745847,0.5677670404222961,-0.205061977938544,True,False,0.116,0.552,0,0.361,0,0,0.0,14.0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1342760753484439,-0.10649885485149799,1.7446921046183326,-0.12640743010500485,False,False,0.08,0.944,0,0.247,0,0,0.0,12.0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061575734863621466,-0.10396007661050675,-1.2329283077976398,0.00045497606202424783,True,False,0.307,0.742,0,0.407,0,0,0.0,14.0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26936002164677536,-0.11214613715921473,-1.2329283077976398,0.1688513031857295,True,False,1.2,-0.1,0,0.407,-1,0,0.0,21.0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15129708868242664,-0.10756834017349037,1.7505767299393127,-0.14365023487034365,False,True,0.397,0.934,0,0.087,0,0,0.2,20.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.27798459753068405,-0.10948741663912155,-0.16486881203973666,-0.2719885387312744,False,False,0.124,0.939,0,0.176,0,0,0.0,18.0,1,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07742091598649738,-0.10621898953359345,0.8678829317922855,-0.11219561523787387,False,False,0.22,0.953,0,0.169,0,0,0.0,11.0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.26864613760548434,-0.10919755613129184,1.5416725310445163,-0.2543857589186425,False,False,0.212,0.625,0,0.268,0,1,0.0,19.0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16754345047010286,-0.1070285999175316,1.179768073804235,-0.11598255273539712,False,True,0.385,0.607,0,0.282,0,0,0.12,12.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.19897724670233904,-0.10758833055334069,-0.36788838561355297,-0.1919516867161298,False,False,0.234,0.336,0,0.166,0,0,0.25,15.0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.809572461634652,0.04017056211033462,-0.48852320469364674,6.90792256505674,False,False,0.423,0.894,0,0.257,0,0,0.0,15.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1727314837618805,-0.10784820549139491,-0.36788838561355297,-0.16536392972306255,False,False,0.553,0.336,0,0.166,0,0,0.25,2.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.275092091298145,-0.11003715208500547,-0.36788838561355297,-0.26905834184630867,False,False,0.185,0.336,0,0.166,0,0,0.0,8.0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2175191355492539,-0.10860783992570724,-1.2329283077976398,-0.22572454565316707,False,False,0.203,0.892,0,0.407,0,0,0.0,11.0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22156295875887233,-0.1073484459951368,-0.7386197808353046,-0.1899286269503427,False,False,0.075,0.881,0,0.199,0,0,0.0,10.0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12904540068714482,-0.10679871054925287,-1.2329283077976398,-0.15402471573333038,False,False,0.269,0.892,0,0.407,0,0,0.05,22.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.12170397823453347,-0.10693864320820515,1.7446921046183326,-0.1136715129317755,False,False,0.331,0.944,0,0.247,0,0,0.0,11.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7808219283719262,-0.0877178929821179,1.7505767299393127,0.8006147106860401,False,False,0.079,0.934,0,0.087,0,0,0.0,7.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.21956592128628397,-0.10887771005368664,-0.4708693287307062,-0.21280864095629118,False,False,0.234,0.522,0,0.223,0,1,0.0,10.0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1945425442721072,-0.10791817182087104,1.7446921046183326,-0.1874591981259121,False,False,0.452,0.944,0,0.247,0,0,0.0,17.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12057398194221478,-0.1058591626962876,-0.48852320469364674,-0.11252679228138349,False,False,0.712,0.894,0,0.257,0,0,0.0,23.0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07318840116329907,-0.1030705047071673,-0.36788838561355297,0.08376040150659006,False,False,0.252,0.336,0,0.166,0,0,0.0,0.0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.23008412576824408,-0.10932749360031896,-0.4708693287307062,-0.22346390235616653,True,False,0.528,0.372,0,0.223,0,0,0.0,4.0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008142904303965496,-0.10442985053698939,-0.36788838561355297,0.0013693126821486712,False,False,0.164,0.336,0,0.166,0,1,0.0,18.0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2546597684024455,-0.10994719537567901,-0.4708693287307062,-0.2483597766269563,False,False,0.308,0.522,0,0.223,0,0,0.0,16.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.06571586005285661,-0.10519948016122689,-0.48852320469364674,-0.056953844480276995,True,False,0.496,0.744,0,0.257,0,0,0.25,23.0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22130000364682334,-0.10873777739473436,-1.2329283077976398,-0.22879873255705002,False,False,0.29,0.892,0,0.407,0,0,0.0,2.0,0,0
